action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18315623,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc(Cl)cc2)c1C(=O)c1c[nH]c2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4160614,,CHEMBL4160614,,0,http://qudt.org/vocab/unit#Percent,3040774,=,1,0,=,,Activity,%,,73.86,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,73.85909
,,18315624,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2cccc3ccccc23)c1C(=O)NCc1ccc(F)c(F)c1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4168530,,CHEMBL4168530,,0,http://qudt.org/vocab/unit#Percent,3040775,=,1,0,=,,Activity,%,,62.25,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,62.24774
,,18315625,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Cc1ccccc1-c1c(C(=O)c2ccccc2)[nH]c(N)c1C(=O)NCCc1c[nH]c2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4173862,,CHEMBL4173862,,0,http://qudt.org/vocab/unit#Percent,3040776,=,1,0,=,,Activity,%,,62.47,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,62.47453
,,18315626,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2cccnc2)c1C(=O)NC1CCCCC1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL2359468,,CHEMBL2359468,,0,http://qudt.org/vocab/unit#Percent,3040777,=,1,0,=,,Activity,%,,77.46,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,77.4559
,,18315627,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,COC(=O)c1c(N)[nH]c(C(=O)c2ccccc2)c1-c1ccccc1Br,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL2134916,,CHEMBL2134916,,0,http://qudt.org/vocab/unit#Percent,3040778,=,1,0,=,,Activity,%,,74.85,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,74.85093
,,18315628,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccc(Br)cc2)c(-c2ccc(Br)cc2)c1C(=O)NCc1cccc2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4174415,,CHEMBL4174415,,0,http://qudt.org/vocab/unit#Percent,3040779,=,1,0,=,,Activity,%,,77.59,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,77.59432
,,18315629,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Cc1ccc(-c2c(C(=O)c3ccccc3)[nH]c(N)c2C(=O)NCCc2c[nH]c3ccccc23)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4167199,,CHEMBL4167199,,0,http://qudt.org/vocab/unit#Percent,3040780,=,1,0,=,,Activity,%,,33.28,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,33.27631
,,18315630,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc(Cl)cc2)c1C(=O)NCCC1=CCCCC1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4159286,,CHEMBL4159286,,0,http://qudt.org/vocab/unit#Percent,3040781,=,1,0,=,,Activity,%,,94.88,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,94.87986
,,18315631,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,NC(=O)c1c(N)[nH]c(C(=O)c2ccccc2)c1-c1ccncc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4170585,,CHEMBL4170585,,0,http://qudt.org/vocab/unit#Percent,3040782,=,1,0,=,,Activity,%,,98.89,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,98.8882
,,18315632,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc(Cl)cc2Cl)c1C(=O)NCCc1c[nH]c2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL2133401,,CHEMBL2133401,,0,http://qudt.org/vocab/unit#Percent,3040783,=,1,0,=,,Activity,%,,22.82,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,22.82422
,,18315633,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2cccc3ccccc23)c1C(=O)c1ccccc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4174024,,CHEMBL4174024,,0,http://qudt.org/vocab/unit#Percent,3040784,=,1,0,=,,Activity,%,,108.16,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,108.1597
,,18315634,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,COc1ccc(-c2c(C(=O)c3ccccc3)[nH]c(N)c2C(=O)NCCc2c[nH]c3ccccc23)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4166104,,CHEMBL4166104,,0,http://qudt.org/vocab/unit#Percent,3040785,=,1,0,=,,Activity,%,,35.32,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,35.31642
,,18315635,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,COc1ccccc1CCNC(=O)c1c(N)[nH]c(C(=O)c2ccccc2)c1-c1ccc(Cl)cc1Cl,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4177386,,CHEMBL4177386,,0,http://qudt.org/vocab/unit#Percent,3040786,=,1,0,=,,Activity,%,,91.66,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,91.66211
,,18315636,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccncc2)c1C(=O)NCc1cccc2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL2136576,,CHEMBL2136576,,0,http://qudt.org/vocab/unit#Percent,3040787,=,1,0,=,,Activity,%,,95.1,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,95.09814
,,18315637,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,N#Cc1c(N)[nH]c(C(=O)c2ccccc2)c1-c1ccccc1Br,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL2135085,,CHEMBL2135085,,0,http://qudt.org/vocab/unit#Percent,3040788,=,1,0,=,,Activity,%,,62.31,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,62.30683
,,18315638,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,CC(NC(=O)c1c(N)[nH]c(C(=O)c2ccc(Cl)cc2)c1-c1ccc(Br)cc1)c1cccc2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4169640,,CHEMBL4169640,,0,http://qudt.org/vocab/unit#Percent,3040789,=,1,0,=,,Activity,%,,122.38,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,122.3808
,,18315639,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2cccc(C(F)(F)F)c2)c1C(=O)NCCc1c[nH]c2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL3187645,,CHEMBL3187645,,0,http://qudt.org/vocab/unit#Percent,3040790,=,1,0,=,,Activity,%,,52.63,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,52.62964
,,18315640,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)n2c(-c3ccccc3)cc(C(=O)NC3CC3)c2N)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4166221,,CHEMBL4166221,,0,http://qudt.org/vocab/unit#Percent,3040791,=,1,0,=,,Activity,%,,92.19,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,92.18598
,,18315641,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,COc1ccc(C(=O)c2[nH]c(N)c(C(=O)NCCc3c[nH]c4ccccc34)c2-c2c(F)cccc2Cl)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL2357385,,CHEMBL2357385,,0,http://qudt.org/vocab/unit#Percent,3040792,=,1,0,=,,Activity,%,,71.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,71.29565
,,18315642,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccccn2)c1C(=O)c1c[nH]c2cc(F)ccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4165138,,CHEMBL4165138,,0,http://qudt.org/vocab/unit#Percent,3040793,=,1,0,=,,Activity,%,,98.47,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,98.46602
,,18315643,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc(Cl)cc2F)c1C(=O)NCCc1c[nH]c2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4173040,,CHEMBL4173040,,0,http://qudt.org/vocab/unit#Percent,3040794,=,1,0,=,,Activity,%,,74.79,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,74.79184
,,18315644,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c2cc(C(F)(F)F)ccc2c1C(=O)N1CCN(CCc2ccccc2)CC1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4175357,,CHEMBL4175357,,0,http://qudt.org/vocab/unit#Percent,3040795,=,1,0,=,,Activity,%,,108.84,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,108.8412
,,18315645,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,CC(C)(C)C(=O)c1c(N)[nH]c(C(=O)c2ccccc2)c1-c1ccc(Cl)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL2142186,,CHEMBL2142186,,0,http://qudt.org/vocab/unit#Percent,3040796,=,1,0,=,,Activity,%,,94.49,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,94.49441
,,18315646,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc(Br)cc2)c1C(=O)c1cccs1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL2354391,,CHEMBL2354391,,0,http://qudt.org/vocab/unit#Percent,3040797,=,1,0,=,,Activity,%,,81.28,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,81.2795
,,18315647,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc3ccccc3c2)c1C(=O)NC1CC1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4169494,,CHEMBL4169494,,0,http://qudt.org/vocab/unit#Percent,3040798,=,1,0,=,,Activity,%,,83.47,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,83.474
,,18315648,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc(Cl)cc2[N+](=O)[O-])c1C(=O)NCCc1c[nH]c2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4173996,,CHEMBL4173996,,0,http://qudt.org/vocab/unit#Percent,3040799,=,1,0,=,,Activity,%,,72.54,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,72.54303
,,18315649,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c2cc(C(F)(F)F)ccc2c1C(=O)NCc1ccc(F)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4166073,,CHEMBL4166073,,0,http://qudt.org/vocab/unit#Percent,3040800,=,1,0,=,,Activity,%,,101.99,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,101.9862
,,18315650,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc(Cl)cc2)c1C(=O)NCc1ccco1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL3187865,,CHEMBL3187865,,0,http://qudt.org/vocab/unit#Percent,3040801,=,1,0,=,,Activity,%,,88.78,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,88.78137
,,18315651,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,CC(C)(C)C(=O)c1c(N)[nH]c(C(=O)c2ccccc2)c1-c1ccc(F)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL3184735,,CHEMBL3184735,,0,http://qudt.org/vocab/unit#Percent,3040802,=,1,0,=,,Activity,%,,91.42,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,91.41988
,,18315652,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,COc1ccc(CNC(=O)c2c(N)[nH]c(C(=O)c3ccccc3)c2-c2ccc3ccccc3c2)cc1OC,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4162221,,CHEMBL4162221,,0,http://qudt.org/vocab/unit#Percent,3040803,=,1,0,=,,Activity,%,,120.39,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,120.3876
,,18315653,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2cccc(C(F)(F)F)c2)c1C(=O)c1c[nH]c2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4172892,,CHEMBL4172892,,0,http://qudt.org/vocab/unit#Percent,3040804,=,1,0,=,,Activity,%,,113.87,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,113.8733
,,18315654,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c2ccccc2c1C(=O)NCCc1ccc(Cl)cc1Cl,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4163712,,CHEMBL4163712,,0,http://qudt.org/vocab/unit#Percent,3040805,=,1,0,=,,Activity,%,,104.09,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,104.087
,,18315655,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc(Cl)cc2)c1C(=O)c1ccc(Cl)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4174379,,CHEMBL4174379,,0,http://qudt.org/vocab/unit#Percent,3040806,=,1,0,=,,Activity,%,,100.05,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,100.0509
,,18315656,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc(F)cc2)c1C(=O)NCCc1c[nH]c2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL2143966,,CHEMBL2143966,,0,http://qudt.org/vocab/unit#Percent,3040807,=,1,0,=,,Activity,%,,59.57,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,59.5677
,,18315657,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc3ccccc3c2)c1C(=O)NCc1ccc(F)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4159499,,CHEMBL4159499,,0,http://qudt.org/vocab/unit#Percent,3040808,=,1,0,=,,Activity,%,,85.97,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,85.96983
,,18315658,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccc3ccccc3c2)c1C(=O)NCc1cccc2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4173571,,CHEMBL4173571,,0,http://qudt.org/vocab/unit#Percent,3040809,=,1,0,=,,Activity,%,,98.6,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,98.59592
,,18315659,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c2cc(Cl)ccc2c1C(=O)NCCc1ccc(Cl)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4162860,,CHEMBL4162860,,0,http://qudt.org/vocab/unit#Percent,3040810,=,1,0,=,,Activity,%,,80.25,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,80.24561
,,18315660,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,CCCCNC(=O)c1c(N)[nH]c(C(=O)c2ccc(F)cc2)c1-c1ccc(Cl)cc1C,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4163263,,CHEMBL4163263,,0,http://qudt.org/vocab/unit#Percent,3040811,=,1,0,=,,Activity,%,,106.83,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,106.8261
,,18315661,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,COc1ccc(C(=O)c2[nH]c(N)c(C(=O)NCCc3c[nH]c4ccccc34)c2-c2ccc(OC)c(OC)c2)cc1,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL2142559,,CHEMBL2142559,,0,http://qudt.org/vocab/unit#Percent,3040812,=,1,0,=,,Activity,%,,70.31,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,70.3118
,,18315662,[],CHEMBL4133035,Inhibition of recombinant human 15-LOX-1 expressed in Escherichia coli BL21(DE3) assessed as residual activity at 50 uM using linoleic acid as substrate preincubated for 10 mins followed by substrate addition,B,,,BAO_0001103,BAO_0000019,assay format,Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccccn2)c1C(=O)c1c[nH]c2ccccc12,,,CHEMBL4130408,Eur J Med Chem,2017.0,,CHEMBL4166705,,CHEMBL4166705,,0,http://qudt.org/vocab/unit#Percent,3040813,=,1,0,=,,Activity,%,,103.92,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Activity,%,UO_0000187,,103.9177
